Timestamp,Temperatura (C),Humedad (%)
2026-03-04 02:08:08,30.00,73.30
2026-03-04 02:08:18,30.00,73.20
2026-03-04 02:08:28,30.00,73.20
2026-03-04 02:08:38,30.00,73.20
2026-03-04 02:08:48,30.00,73.20
2026-03-04 02:08:58,30.00,73.20
2026-03-04 02:09:08,30.00,73.20
2026-03-04 02:09:18,30.00,73.20
2026-03-04 02:09:28,30.00,73.30
2026-03-04 02:09:38,30.00,73.20
2026-03-04 02:09:48,30.00,73.20
2026-03-04 02:09:58,30.00,73.20
2026-03-04 02:10:08,30.00,73.20
2026-03-04 02:10:18,30.00,73.20
2026-03-04 02:10:28,30.00,73.20
2026-03-04 02:10:38,30.00,73.20
2026-03-04 02:10:48,30.00,73.20
2026-03-04 02:10:58,30.00,73.20
2026-03-04 02:11:09,30.00,73.20
2026-03-04 02:11:19,30.00,73.20
2026-03-04 02:11:29,30.00,73.20
2026-03-04 02:11:39,30.00,73.20
2026-03-04 02:11:49,30.00,73.20
2026-03-04 02:11:59,30.00,73.20
2026-03-04 02:12:09,30.00,73.20
2026-03-04 02:12:19,30.00,73.20
2026-03-04 02:12:29,30.00,73.20
2026-03-04 02:12:39,30.00,73.20
2026-03-04 02:12:49,30.00,73.20
2026-03-04 02:12:59,30.00,73.20
2026-03-04 02:13:09,30.00,73.20
2026-03-04 02:13:19,30.00,73.20
2026-03-04 02:13:29,30.00,73.20
2026-03-04 02:13:39,30.00,73.30
2026-03-04 02:13:49,30.00,73.20
2026-03-04 02:13:59,30.00,73.20
2026-03-04 02:14:09,30.00,73.20
2026-03-04 02:14:19,30.00,73.20
2026-03-04 02:14:29,30.00,73.20
2026-03-04 02:14:39,30.00,73.20
2026-03-04 02:14:49,30.00,73.20
2026-03-04 02:14:59,30.00,73.20
2026-03-04 02:15:09,30.00,73.30
2026-03-04 02:15:19,30.00,73.20
2026-03-04 02:15:29,30.00,73.20
2026-03-04 02:15:40,30.00,73.30
2026-03-04 02:15:50,30.00,73.20
2026-03-04 02:16:00,30.00,73.30
2026-03-04 02:16:10,30.00,73.30
2026-03-04 02:16:20,30.00,73.30
2026-03-04 02:16:30,30.00,73.30
2026-03-04 02:16:40,30.00,73.30
2026-03-04 02:16:50,30.00,73.30
2026-03-04 02:17:00,30.00,73.30
2026-03-04 02:17:10,30.00,73.30
2026-03-04 02:17:20,30.00,73.30
2026-03-04 02:17:30,30.00,73.30
2026-03-04 02:17:40,30.00,73.30
2026-03-04 02:17:50,30.00,73.30
2026-03-04 02:18:00,30.00,73.30
2026-03-04 02:18:10,30.00,73.30
2026-03-04 02:18:20,30.00,73.30
2026-03-04 02:18:30,30.00,73.30
2026-03-04 02:18:40,30.00,73.30
2026-03-04 02:18:50,30.00,73.30
2026-03-04 02:19:00,30.00,73.30
2026-03-04 02:19:10,30.00,73.30
2026-03-04 02:19:20,30.00,73.30
2026-03-04 02:19:30,30.00,73.30
2026-03-04 02:19:40,30.00,73.30
2026-03-04 02:19:50,30.00,73.30
2026-03-04 02:20:00,30.00,73.30
2026-03-04 02:20:11,30.00,73.30
2026-03-04 02:20:21,30.00,73.30
2026-03-04 02:20:31,30.00,73.30
2026-03-04 02:20:41,30.00,73.30
2026-03-04 02:20:51,30.00,73.30
2026-03-04 02:21:01,30.00,73.30
2026-03-04 02:21:11,30.00,73.30
2026-03-04 02:21:21,30.00,73.30
2026-03-04 02:21:31,30.00,73.30
2026-03-04 02:21:41,30.00,73.30
2026-03-04 02:21:51,30.00,73.30
2026-03-04 02:22:01,30.00,73.30
2026-03-04 02:22:11,30.00,73.30
2026-03-04 02:22:21,30.00,73.30
2026-03-04 02:22:31,30.00,73.40
2026-03-04 02:22:41,30.00,73.30
2026-03-04 02:22:51,30.00,73.30
2026-03-04 02:23:01,30.00,73.30
2026-03-04 02:23:11,30.00,73.40
2026-03-04 02:23:21,30.00,73.30
2026-03-04 02:23:31,30.00,73.30
2026-03-04 02:23:41,30.00,73.30
2026-03-04 02:23:51,30.00,73.30
2026-03-04 02:24:01,30.00,73.30
2026-03-04 02:24:11,30.00,73.30
2026-03-04 02:24:21,30.00,73.30
2026-03-04 02:24:31,30.00,73.30
2026-03-04 02:24:42,30.00,73.30
2026-03-04 02:24:52,30.00,73.30
2026-03-04 02:25:02,30.00,73.30
2026-03-04 02:25:12,30.00,73.40
2026-03-04 02:25:22,30.00,73.30
2026-03-04 02:25:32,30.00,73.40
2026-03-04 02:25:42,30.00,73.40
2026-03-04 02:25:52,30.00,73.40
2026-03-04 02:26:02,30.00,73.40
2026-03-04 02:26:12,30.00,73.40
2026-03-04 02:26:22,30.00,73.40
2026-03-04 02:26:32,30.00,73.40
2026-03-04 02:26:42,30.00,73.40
2026-03-04 02:26:52,30.00,73.40
2026-03-04 02:27:02,30.00,73.40
2026-03-04 02:27:12,30.00,73.40
2026-03-04 02:27:22,30.00,73.40
2026-03-04 02:27:32,30.00,73.40
2026-03-04 02:27:42,30.00,73.40
2026-03-04 02:27:52,30.00,73.40
2026-03-04 02:28:02,30.00,73.40
2026-03-04 02:28:12,30.00,73.40
2026-03-04 02:28:22,30.00,73.40
2026-03-04 02:28:32,30.00,73.40
2026-03-04 02:28:42,30.00,73.40
2026-03-04 02:28:52,30.00,73.40
2026-03-04 02:29:02,30.00,73.40
2026-03-04 02:29:13,30.00,73.40
2026-03-04 02:29:23,30.00,73.40
2026-03-04 02:29:33,30.00,73.50
2026-03-04 02:29:43,30.00,73.40
2026-03-04 02:29:53,30.00,73.40
2026-03-04 02:30:03,30.00,73.40
2026-03-04 02:30:13,30.00,73.40
2026-03-04 02:30:23,30.00,73.50
2026-03-04 02:30:33,30.00,73.50
2026-03-04 02:30:43,30.00,73.40
2026-03-04 02:30:53,30.00,73.50
2026-03-04 02:31:03,30.00,73.40
2026-03-04 02:31:13,30.00,73.40
2026-03-04 02:31:23,30.00,73.40
2026-03-04 02:31:33,30.00,73.40
2026-03-04 02:31:43,30.00,73.40
2026-03-04 02:31:53,30.00,73.50
2026-03-04 02:32:03,30.00,73.50
2026-03-04 02:32:13,30.00,73.40
2026-03-04 02:32:23,30.00,73.40
2026-03-04 02:32:33,30.00,73.40
2026-03-04 02:32:43,30.00,73.40
2026-03-04 02:32:53,30.00,73.40
2026-03-04 02:33:03,30.00,73.40
2026-03-04 02:33:13,30.00,73.40
2026-03-04 02:33:23,30.00,73.40
2026-03-04 02:33:33,30.00,73.40
2026-03-04 02:33:44,30.00,73.40
2026-03-04 02:33:54,30.00,73.40
2026-03-04 02:34:04,30.00,73.40
2026-03-04 02:34:14,30.00,73.40
2026-03-04 02:34:24,30.00,73.40
2026-03-04 02:34:34,30.00,73.40
2026-03-04 02:34:44,30.00,73.40
2026-03-04 02:34:54,30.00,73.40
2026-03-04 02:35:04,30.00,73.40
2026-03-04 02:35:14,30.00,73.40
2026-03-04 02:35:24,30.00,73.40
2026-03-04 02:35:34,30.00,73.40
2026-03-04 02:35:44,30.00,73.40
2026-03-04 02:35:54,30.00,73.40
2026-03-04 02:36:04,30.00,73.40
2026-03-04 02:36:14,30.00,73.40
2026-03-04 02:36:24,30.00,73.40
2026-03-04 02:36:34,30.00,73.40
2026-03-04 02:36:44,30.00,73.40
2026-03-04 02:36:54,30.00,73.40
2026-03-04 02:37:04,30.00,73.30
2026-03-04 02:37:14,30.00,73.30
2026-03-04 02:37:24,30.00,73.30
2026-03-04 02:37:34,30.00,73.30
2026-03-04 02:37:44,30.00,73.30
2026-03-04 02:37:54,30.00,73.40
2026-03-04 02:38:04,30.00,73.30
2026-03-04 02:38:15,30.00,73.30
2026-03-04 02:38:25,30.00,73.30
2026-03-04 02:38:35,30.00,73.30
2026-03-04 02:38:45,30.00,73.30
2026-03-04 02:38:55,30.00,73.30
2026-03-04 02:39:05,30.00,73.30
2026-03-04 02:39:15,30.00,73.30
2026-03-04 02:39:25,30.00,73.30
2026-03-04 02:39:35,30.00,73.30
2026-03-04 02:39:45,30.00,73.30
2026-03-04 02:39:55,30.00,73.30
2026-03-04 02:40:05,30.00,73.30
2026-03-04 02:40:15,30.00,73.30
2026-03-04 02:40:25,30.00,73.30
2026-03-04 02:40:35,30.00,73.30
2026-03-04 02:40:45,30.00,73.30
2026-03-04 02:40:55,30.00,73.20
2026-03-04 02:41:05,30.00,73.30
2026-03-04 02:41:15,30.00,73.30
2026-03-04 02:41:25,30.00,73.30
2026-03-04 02:41:35,30.00,73.30
2026-03-04 02:41:45,30.00,73.30
2026-03-04 02:41:55,30.00,73.30
2026-03-04 02:42:05,30.00,73.20
2026-03-04 02:42:15,30.00,73.20
2026-03-04 02:42:25,30.00,73.30
2026-03-04 02:42:35,30.00,73.20
2026-03-04 02:42:46,30.00,73.20
2026-03-04 02:42:56,30.00,73.20
2026-03-04 02:43:06,30.00,73.20
2026-03-04 02:43:16,30.00,73.20
2026-03-04 02:43:26,30.00,73.20
2026-03-04 02:43:36,30.00,73.20
2026-03-04 02:43:46,30.00,73.20
2026-03-04 02:43:56,30.00,73.20
2026-03-04 02:44:06,30.00,73.20
2026-03-04 02:44:16,30.00,73.30
2026-03-04 02:44:26,30.00,73.20
2026-03-04 02:44:36,30.00,73.20
2026-03-04 02:44:46,30.00,73.20
2026-03-04 02:44:56,30.00,73.20
2026-03-04 02:45:06,30.00,73.20
2026-03-04 02:45:16,30.00,73.20
2026-03-04 02:45:26,30.00,73.20
2026-03-04 02:45:36,30.00,73.20
2026-03-04 02:45:46,30.00,73.20
2026-03-04 02:45:56,30.00,73.20
2026-03-04 02:46:06,30.00,73.20
2026-03-04 02:46:16,30.00,73.10
2026-03-04 02:46:26,30.00,73.20
2026-03-04 02:46:36,30.00,73.10
2026-03-04 02:46:46,30.00,73.20
2026-03-04 02:46:56,30.00,73.20
2026-03-04 02:47:06,30.00,73.10
2026-03-04 02:47:17,30.00,73.10
2026-03-04 02:47:27,30.00,73.10
2026-03-04 02:47:37,30.00,73.20
2026-03-04 02:47:47,30.00,73.20
2026-03-04 02:47:57,30.00,73.10
2026-03-04 02:48:07,30.00,73.10
2026-03-04 02:48:17,30.00,73.10
2026-03-04 02:48:27,30.00,73.10
2026-03-04 02:48:37,30.00,73.10
2026-03-04 02:48:47,30.00,73.10
2026-03-04 02:48:57,30.00,73.10
2026-03-04 02:49:07,30.00,73.10
2026-03-04 02:49:17,30.00,73.10
2026-03-04 02:49:27,30.00,73.10
2026-03-04 02:49:37,30.00,73.10
2026-03-04 02:49:47,30.00,73.10
2026-03-04 02:49:57,30.00,73.10
2026-03-04 02:50:07,30.00,73.10
2026-03-04 02:50:17,30.00,73.10
2026-03-04 02:50:27,30.00,73.10
2026-03-04 02:50:37,30.00,73.10
2026-03-04 02:50:47,30.00,73.10
2026-03-04 02:50:57,30.00,73.10
2026-03-04 02:51:07,30.00,73.10
2026-03-04 02:51:17,30.00,73.10
2026-03-04 02:51:27,30.00,73.10
2026-03-04 02:51:37,30.00,73.10
2026-03-04 02:51:48,30.00,73.10
2026-03-04 02:51:58,30.00,73.10
2026-03-04 02:52:08,30.00,73.10
2026-03-04 02:52:18,30.00,73.10
2026-03-04 02:52:28,30.00,73.10
2026-03-04 02:52:38,30.00,73.10
2026-03-04 02:52:48,30.00,73.00
2026-03-04 02:52:58,30.00,73.10
2026-03-04 02:53:08,30.00,73.10
2026-03-04 02:53:18,30.00,73.10
2026-03-04 02:53:28,30.00,73.10
2026-03-04 02:53:38,30.00,73.10
2026-03-04 02:53:48,30.00,73.10
2026-03-04 02:53:58,30.00,73.00
2026-03-04 02:54:08,30.00,73.00
2026-03-04 02:54:18,30.00,73.00
2026-03-04 02:54:28,30.00,73.00
2026-03-04 02:54:38,30.00,73.00
2026-03-04 02:54:48,30.00,73.00
2026-03-04 02:54:58,30.00,73.00
2026-03-04 02:55:08,30.00,73.00
2026-03-04 02:55:18,30.00,73.00
2026-03-04 02:55:28,30.00,73.00
2026-03-04 02:55:38,30.00,73.00
2026-03-04 02:55:48,30.00,73.00
2026-03-04 02:55:58,30.00,73.00
2026-03-04 02:56:08,30.00,73.00
2026-03-04 02:56:19,30.00,73.00
2026-03-04 02:56:29,30.00,73.10
2026-03-04 02:56:39,30.00,73.00
2026-03-04 02:56:49,30.00,73.00
2026-03-04 02:56:59,30.00,73.00
2026-03-04 02:57:09,30.00,73.00
2026-03-04 02:57:19,30.00,73.00
2026-03-04 02:57:29,30.00,73.00
2026-03-04 02:57:39,30.00,73.00
2026-03-04 02:57:49,30.00,73.00
2026-03-04 02:57:59,30.00,73.00
2026-03-04 02:58:09,30.00,73.00
2026-03-04 02:58:19,30.00,73.00
2026-03-04 02:58:29,30.00,73.00
2026-03-04 02:58:39,30.00,73.00
2026-03-04 02:58:49,30.00,73.00
2026-03-04 02:58:59,30.00,73.00
2026-03-04 02:59:09,30.00,73.00
2026-03-04 02:59:19,30.00,73.00
2026-03-04 02:59:29,30.00,73.00
2026-03-04 02:59:39,30.00,73.00
2026-03-04 02:59:49,30.00,73.00
2026-03-04 02:59:59,30.00,73.00
2026-03-04 03:00:09,30.00,73.00
2026-03-04 03:00:19,30.00,73.00
2026-03-04 03:00:29,30.00,73.00
2026-03-04 03:00:39,30.00,73.00
2026-03-04 03:00:50,30.00,73.00
2026-03-04 03:01:00,30.00,73.00
2026-03-04 03:01:10,30.00,72.90
2026-03-04 03:01:20,30.00,73.00
2026-03-04 03:01:30,30.00,73.00
2026-03-04 03:01:40,30.00,73.00
2026-03-04 03:01:50,30.00,73.00
2026-03-04 03:02:00,30.00,73.00
2026-03-04 03:02:10,30.00,73.00
2026-03-04 03:02:20,30.00,73.00
2026-03-04 03:02:30,30.00,72.90
2026-03-04 03:02:40,30.00,73.00
2026-03-04 03:02:50,30.00,73.00
2026-03-04 03:03:00,30.00,73.00
2026-03-04 03:03:10,30.00,73.00
2026-03-04 03:03:20,30.00,72.90
2026-03-04 03:03:30,30.00,73.00
2026-03-04 03:03:40,30.00,73.00
2026-03-04 03:03:50,30.00,72.90
2026-03-04 03:04:00,30.00,72.90
2026-03-04 03:04:10,30.00,73.00
2026-03-04 03:04:20,30.00,73.00
2026-03-04 03:04:30,30.00,72.90
2026-03-04 03:04:40,30.00,72.90
2026-03-04 03:04:50,30.00,72.90
2026-03-04 03:05:00,30.00,72.90
2026-03-04 03:05:11,30.00,72.90
2026-03-04 03:05:21,30.00,72.90
2026-03-04 03:05:31,30.00,72.90
2026-03-04 03:05:41,30.00,72.90
2026-03-04 03:05:51,30.00,72.90
2026-03-04 03:06:01,30.00,72.90
2026-03-04 03:06:11,30.00,72.90
2026-03-04 03:06:21,30.00,72.90
2026-03-04 03:06:31,30.00,72.90
2026-03-04 03:06:41,30.00,72.90
2026-03-04 03:06:51,30.00,72.90
2026-03-04 03:07:01,30.00,72.90
2026-03-04 03:07:11,30.00,72.90
2026-03-04 03:07:21,30.00,72.90
2026-03-04 03:07:31,30.00,72.90
2026-03-04 03:07:41,30.00,72.90
2026-03-04 03:07:51,30.00,72.90
2026-03-04 03:08:01,30.00,72.90
2026-03-04 03:08:11,30.00,72.90
2026-03-04 03:08:21,30.00,72.90
2026-03-04 03:08:31,30.00,72.90
2026-03-04 03:08:41,30.00,72.90
2026-03-04 03:08:51,30.00,72.90
2026-03-04 03:09:01,30.00,72.90
2026-03-04 03:09:11,29.90,72.90
2026-03-04 03:09:21,30.00,72.90
2026-03-04 03:09:31,30.00,72.90
2026-03-04 03:09:42,30.00,72.90
2026-03-04 03:09:52,30.00,72.90
2026-03-04 03:10:02,30.00,72.90
2026-03-04 03:10:12,30.00,72.90
2026-03-04 03:10:22,30.00,72.90
2026-03-04 03:10:32,30.00,72.90
2026-03-04 03:10:42,30.00,72.90
2026-03-04 03:10:52,30.00,72.90
2026-03-04 03:11:02,30.00,72.90
2026-03-04 03:11:12,30.00,72.90
2026-03-04 03:11:22,30.00,72.90
2026-03-04 03:11:32,30.00,72.90
2026-03-04 03:11:42,30.00,72.90
2026-03-04 03:11:52,30.00,72.90
2026-03-04 03:12:02,30.00,72.90
2026-03-04 03:12:12,30.00,72.90
2026-03-04 03:12:22,30.00,72.90
2026-03-04 03:12:32,30.00,72.90
2026-03-04 03:12:42,30.00,72.90
2026-03-04 03:12:52,30.00,72.90
2026-03-04 03:13:02,30.00,72.90
2026-03-04 03:13:12,30.00,72.90
2026-03-04 03:13:22,30.00,72.90
2026-03-04 03:13:32,30.00,72.90
2026-03-04 03:13:42,30.00,72.90
2026-03-04 03:13:52,30.00,72.90
2026-03-04 03:14:02,30.00,72.90
2026-03-04 03:14:13,30.00,72.90
2026-03-04 03:14:23,30.00,72.90
2026-03-04 03:14:33,30.00,72.90
2026-03-04 03:14:43,30.00,72.90
2026-03-04 03:14:53,30.00,72.90
2026-03-04 03:15:03,30.00,72.90
2026-03-04 03:15:13,30.00,72.90
2026-03-04 03:15:23,30.00,72.90
2026-03-04 03:15:33,30.00,72.90
2026-03-04 03:15:43,30.00,72.90
2026-03-04 03:15:53,30.00,72.90
2026-03-04 03:16:03,30.00,72.90
2026-03-04 03:16:13,30.00,72.90
2026-03-04 03:16:23,30.00,72.90
2026-03-04 03:16:33,30.00,72.90
2026-03-04 03:16:43,30.00,72.90
2026-03-04 03:16:53,30.00,72.90
2026-03-04 03:17:03,30.00,72.90
2026-03-04 03:17:13,30.00,72.90
2026-03-04 03:17:23,30.00,72.90
2026-03-04 03:17:33,30.00,72.90
2026-03-04 03:17:43,30.00,72.90
2026-03-04 03:17:53,30.00,72.90
2026-03-04 03:18:03,30.00,72.90
2026-03-04 03:18:13,30.00,72.90
2026-03-04 03:18:23,30.00,72.90
2026-03-04 03:18:33,30.00,72.90
2026-03-04 03:18:44,30.00,72.90
2026-03-04 03:18:54,30.00,72.90
2026-03-04 03:19:04,30.00,72.90
2026-03-04 03:19:14,30.00,72.90
2026-03-04 03:19:24,30.00,72.90
2026-03-04 03:19:34,30.00,72.90
2026-03-04 03:19:44,30.00,72.90
2026-03-04 03:19:54,30.00,72.90
2026-03-04 03:20:04,30.00,72.90
2026-03-04 03:20:14,30.00,72.90
2026-03-04 03:20:24,30.00,72.90
2026-03-04 03:20:34,30.00,72.90
2026-03-04 03:20:44,30.00,72.90
2026-03-04 03:20:54,30.00,72.90
2026-03-04 03:21:04,30.00,72.90
2026-03-04 03:21:14,30.00,72.90
2026-03-04 03:21:24,30.00,72.90
2026-03-04 03:21:34,30.00,72.90
2026-03-04 03:21:44,30.00,72.90
2026-03-04 03:21:54,30.00,72.90
2026-03-04 03:22:04,30.00,72.90
2026-03-04 03:22:14,30.00,72.90
2026-03-04 03:22:24,30.00,72.90
2026-03-04 03:22:34,30.00,72.80
2026-03-04 03:22:44,30.00,72.90
2026-03-04 03:22:54,30.00,72.90
2026-03-04 03:23:04,30.00,72.90
2026-03-04 03:23:15,30.00,72.90
2026-03-04 03:23:25,30.00,72.90
2026-03-04 03:23:35,30.00,72.80
2026-03-04 03:23:45,30.00,72.80
2026-03-04 03:23:55,30.00,72.80
2026-03-04 03:24:05,30.00,72.90
2026-03-04 03:24:15,30.00,72.80
2026-03-04 03:24:25,30.00,72.80
2026-03-04 03:24:35,30.00,72.90
2026-03-04 03:24:45,30.00,72.80
2026-03-04 03:24:55,30.00,72.80
2026-03-04 03:25:05,30.00,72.80
2026-03-04 03:25:15,30.00,72.80
2026-03-04 03:25:25,30.00,72.80
2026-03-04 03:25:35,30.00,72.80
2026-03-04 03:25:45,30.00,72.80
2026-03-04 03:25:55,30.00,72.80
2026-03-04 03:26:05,30.00,72.80
2026-03-04 03:26:15,30.00,72.90
2026-03-04 03:26:25,30.00,72.80
2026-03-04 03:26:35,30.00,72.80
2026-03-04 03:26:45,30.00,72.80
2026-03-04 03:26:55,30.00,72.80
2026-03-04 03:27:05,30.00,72.80
2026-03-04 03:27:15,30.00,72.80
2026-03-04 03:27:25,30.00,72.80
2026-03-04 03:27:35,30.00,72.80
2026-03-04 03:27:46,30.00,72.80
2026-03-04 03:27:56,30.00,72.80
2026-03-04 03:28:06,30.00,72.80
2026-03-04 03:28:16,30.00,72.80
2026-03-04 03:28:26,30.00,72.80
2026-03-04 03:28:36,30.00,72.80
2026-03-04 03:28:46,30.00,72.80
2026-03-04 03:28:56,30.00,72.80
2026-03-04 03:29:06,30.00,72.80
2026-03-04 03:29:16,30.00,72.80
2026-03-04 03:29:26,30.00,72.80
2026-03-04 03:29:36,30.00,72.80
2026-03-04 03:29:46,30.00,72.80
2026-03-04 03:29:56,30.00,72.80
2026-03-04 03:30:06,30.00,72.80
2026-03-04 03:30:16,30.00,72.80
2026-03-04 03:30:26,30.00,72.80
2026-03-04 03:30:36,30.00,72.80
2026-03-04 03:30:46,30.00,72.80
2026-03-04 03:30:56,30.00,72.80
2026-03-04 03:31:06,30.00,72.80
2026-03-04 03:31:16,30.00,72.80
2026-03-04 03:31:26,30.00,72.80
2026-03-04 03:31:36,30.00,72.80
2026-03-04 03:31:46,30.00,72.80
2026-03-04 03:31:56,30.00,72.80
2026-03-04 03:32:06,30.00,72.80
2026-03-04 03:32:17,30.00,72.80
2026-03-04 03:32:27,30.00,72.70
2026-03-04 03:32:37,30.00,72.80
2026-03-04 03:32:47,30.00,72.80
2026-03-04 03:32:57,30.00,72.70
2026-03-04 03:33:07,30.00,72.80
2026-03-04 03:33:17,30.00,72.70
2026-03-04 03:33:27,30.00,72.80
2026-03-04 03:33:37,30.00,72.70
2026-03-04 03:33:47,30.00,72.70
2026-03-04 03:33:57,30.00,72.70
2026-03-04 03:34:07,30.00,72.80
2026-03-04 03:34:17,30.00,72.70
2026-03-04 03:34:27,30.00,72.70
2026-03-04 03:34:37,30.00,72.80
2026-03-04 03:34:47,30.00,72.70
2026-03-04 03:34:57,30.00,72.70
2026-03-04 03:35:07,30.00,72.70
2026-03-04 03:35:17,30.00,72.70
2026-03-04 03:35:27,30.00,72.70
2026-03-04 03:35:37,30.00,72.70
2026-03-04 03:35:47,30.00,72.70
2026-03-04 03:35:57,30.00,72.70
2026-03-04 03:36:07,30.00,72.70
2026-03-04 03:36:17,30.00,72.70
2026-03-04 03:36:27,30.00,72.70
2026-03-04 03:36:37,30.00,72.70
2026-03-04 03:36:48,30.00,72.70
2026-03-04 03:36:58,30.00,72.70
2026-03-04 03:37:08,30.00,72.70
2026-03-04 03:37:18,30.00,72.70
2026-03-04 03:37:28,30.00,72.70
2026-03-04 03:37:38,30.00,72.70
2026-03-04 03:37:48,30.00,72.70
2026-03-04 03:37:58,30.00,72.70
2026-03-04 03:38:08,30.00,72.70
2026-03-04 03:38:18,30.00,72.70
2026-03-04 03:38:28,30.00,72.70
2026-03-04 03:38:38,30.00,72.70
2026-03-04 03:38:48,30.00,72.70
2026-03-04 03:38:58,30.00,72.70
2026-03-04 03:39:08,30.00,72.60
2026-03-04 03:39:18,30.00,72.70
2026-03-04 03:39:28,30.00,72.70
2026-03-04 03:39:38,29.90,72.70
2026-03-04 03:39:48,30.00,72.70
2026-03-04 03:39:58,30.00,72.70
2026-03-04 03:40:08,30.00,72.70
2026-03-04 03:40:18,30.00,72.70
2026-03-04 03:40:28,30.00,72.70
2026-03-04 03:40:38,30.00,72.70
2026-03-04 03:40:48,30.00,72.70
2026-03-04 03:40:58,30.00,72.70
2026-03-04 03:41:08,30.00,72.70
2026-03-04 03:41:19,30.00,72.70
2026-03-04 03:41:29,30.00,72.60
2026-03-04 03:41:39,29.90,72.70
2026-03-04 03:41:49,30.00,72.70
2026-03-04 03:41:59,30.00,72.60
2026-03-04 03:42:09,30.00,72.60
2026-03-04 03:42:19,30.00,72.70
2026-03-04 03:42:29,30.00,72.70
2026-03-04 03:42:39,29.90,72.60
2026-03-04 03:42:49,29.90,72.60
2026-03-04 03:42:59,29.90,72.60
2026-03-04 03:43:09,30.00,72.60
2026-03-04 03:43:19,30.00,72.60
2026-03-04 03:43:29,30.00,72.60
2026-03-04 03:43:39,29.90,72.70
2026-03-04 03:43:49,30.00,72.60
2026-03-04 03:43:59,30.00,72.60
2026-03-04 03:44:09,30.00,72.60
2026-03-04 03:44:19,30.00,72.60
2026-03-04 03:44:29,30.00,72.60
2026-03-04 03:44:39,30.00,72.60
2026-03-04 03:44:49,30.00,72.60
2026-03-04 03:44:59,30.00,72.60
2026-03-04 03:45:09,29.90,72.60
2026-03-04 03:45:19,30.00,72.60
2026-03-04 03:45:29,29.90,72.60
2026-03-04 03:45:39,30.00,72.60
2026-03-04 03:45:50,29.90,72.60
2026-03-04 03:46:00,29.90,72.60
2026-03-04 03:46:10,29.90,72.60
2026-03-04 03:46:20,30.00,72.60
2026-03-04 03:46:30,30.00,72.60
2026-03-04 03:46:40,29.90,72.60
2026-03-04 03:46:50,30.00,72.60
2026-03-04 03:47:00,30.00,72.60
2026-03-04 03:47:10,30.00,72.60
2026-03-04 03:47:20,30.00,72.60
2026-03-04 03:47:30,30.00,72.60
2026-03-04 03:47:40,30.00,72.60
2026-03-04 03:47:50,29.90,72.60
2026-03-04 03:48:00,29.90,72.60
2026-03-04 03:48:10,30.00,72.60
2026-03-04 03:48:20,29.90,72.60
2026-03-04 03:48:30,29.90,72.60
2026-03-04 03:48:40,30.00,72.60
2026-03-04 03:48:50,30.00,72.60
2026-03-04 03:49:00,30.00,72.60
2026-03-04 03:49:10,30.00,72.60
2026-03-04 03:49:20,30.00,72.60
2026-03-04 03:49:30,30.00,72.60
2026-03-04 03:49:40,29.90,72.60
2026-03-04 03:49:50,29.90,72.60
2026-03-04 03:50:00,30.00,72.60
2026-03-04 03:50:10,29.90,72.60
2026-03-04 03:50:21,29.90,72.60
2026-03-04 03:50:31,29.90,72.60
2026-03-04 03:50:41,29.90,72.60
2026-03-04 03:50:51,29.90,72.60
2026-03-04 03:51:01,29.90,72.60
2026-03-04 03:51:11,29.90,72.60
2026-03-04 03:51:21,29.90,72.60
2026-03-04 03:51:31,30.00,72.60
2026-03-04 03:51:41,29.90,72.60
2026-03-04 03:51:51,29.90,72.60
2026-03-04 03:52:01,29.90,72.60
2026-03-04 03:52:11,29.90,72.60
2026-03-04 03:52:21,29.90,72.60
2026-03-04 03:52:31,29.90,72.60
2026-03-04 03:52:41,29.90,72.60
2026-03-04 03:52:51,29.90,72.60
2026-03-04 03:53:01,29.90,72.60
2026-03-04 03:53:11,29.90,72.60
2026-03-04 03:53:21,29.90,72.60
2026-03-04 03:53:31,29.90,72.60
2026-03-04 03:53:41,30.00,72.60
2026-03-04 03:53:51,29.90,72.60
2026-03-04 03:54:01,29.90,72.60
2026-03-04 03:54:11,29.90,72.60
2026-03-04 03:54:21,29.90,72.60
2026-03-04 03:54:31,29.90,72.60
2026-03-04 03:54:41,29.90,72.60
2026-03-04 03:54:52,29.90,72.60
2026-03-04 03:55:02,29.90,72.60
2026-03-04 03:55:12,29.90,72.60
2026-03-04 03:55:22,29.90,72.60
2026-03-04 03:55:32,30.00,72.60
2026-03-04 03:55:42,29.90,72.60
2026-03-04 03:55:52,29.90,72.50
2026-03-04 03:56:02,29.90,72.60
2026-03-04 03:56:12,29.90,72.60
2026-03-04 03:56:22,29.90,72.60
2026-03-04 03:56:32,29.90,72.60
2026-03-04 03:56:42,29.90,72.50
2026-03-04 03:56:52,29.90,72.60
2026-03-04 03:57:02,29.90,72.60
2026-03-04 03:57:12,29.90,72.60
2026-03-04 03:57:22,29.90,72.50
2026-03-04 03:57:32,29.90,72.60
2026-03-04 03:57:42,29.90,72.50
2026-03-04 03:57:52,29.90,72.60
2026-03-04 03:58:02,29.90,72.60
2026-03-04 03:58:12,29.90,72.50
2026-03-04 03:58:22,29.90,72.50
2026-03-04 03:58:32,29.90,72.60
2026-03-04 03:58:42,29.90,72.60
2026-03-04 03:58:52,29.90,72.60
2026-03-04 03:59:02,29.90,72.60
2026-03-04 03:59:12,29.90,72.60
